acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.389,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,0.85,221543,0.353,3Fj47GNK2kUF0uaEDgXLaD,6.68e-06,7,0.8,-10.267,1,0.334,118.071,4,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,audio_features,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,0.329
0.556,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.76,158040,0.479,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.913
0.387,https://api.spotify.com/v1/audio-analysis/2cytBOLpwFRX7J9URCrFIe,0.836,240082,0.621,2cytBOLpwFRX7J9URCrFIe,9.16e-05,1,0.104,-4.685,0,0.0892,101.995,4,https://api.spotify.com/v1/tracks/2cytBOLpwFRX7J9URCrFIe,audio_features,spotify:track:2cytBOLpwFRX7J9URCrFIe,0.762
0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,0.334,140.048,4,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327
0.0754,https://api.spotify.com/v1/audio-analysis/0uUNN1nSoUx1A4fkDCWDQ7,0.684,184296,0.677,0uUNN1nSoUx1A4fkDCWDQ7,0.0,6,0.133,-4.034,1,0.0464,130.141,4,https://api.spotify.com/v1/tracks/0uUNN1nSoUx1A4fkDCWDQ7,audio_features,spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,0.595
0.612,https://api.spotify.com/v1/audio-analysis/4MKM1sU3d3aS23WJsYipdV,0.852,173331,0.668,4MKM1sU3d3aS23WJsYipdV,4.58e-06,5,0.0634,-7.86,1,0.453,143.832,4,https://api.spotify.com/v1/tracks/4MKM1sU3d3aS23WJsYipdV,audio_features,spotify:track:4MKM1sU3d3aS23WJsYipdV,0.588
0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.572,215733,0.385,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,0.0308,95.799,4,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323
0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.454,196077,0.111,43zdsphuZLzwA9k4DJhU0I,5.89e-05,4,0.0898,-14.038,1,0.0635,124.155,3,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.187
0.704,https://api.spotify.com/v1/audio-analysis/6tsOcBnaKgzK22yEiqRh8P,0.892,158587,0.507,6tsOcBnaKgzK22yEiqRh8P,3.14e-05,0,0.109,-8.282,1,0.378,143.96,4,https://api.spotify.com/v1/tracks/6tsOcBnaKgzK22yEiqRh8P,audio_features,spotify:track:6tsOcBnaKgzK22yEiqRh8P,0.695
0.00915,https://api.spotify.com/v1/audio-analysis/7cz506PyIgh2bMN90Mc8Tn,0.887,177186,0.765,7cz506PyIgh2bMN90Mc8Tn,0.000872,2,0.0907,-5.207,1,0.0669,102.958,4,https://api.spotify.com/v1/tracks/7cz506PyIgh2bMN90Mc8Tn,audio_features,spotify:track:7cz506PyIgh2bMN90Mc8Tn,0.456
0.619,https://api.spotify.com/v1/audio-analysis/3rqmxZNh2BRgJ3BiCPFTSG,0.727,240160,0.761,3rqmxZNh2BRgJ3BiCPFTSG,0.0,0,0.077,-5.686,0,0.436,91.108,4,https://api.spotify.com/v1/tracks/3rqmxZNh2BRgJ3BiCPFTSG,audio_features,spotify:track:3rqmxZNh2BRgJ3BiCPFTSG,0.706
0.0153,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,0.581,189487,0.662,1wJRveJZLSb1rjhnUHQiv6,0.0,9,0.111,-5.239,1,0.303,93.023,4,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,audio_features,spotify:track:1wJRveJZLSb1rjhnUHQiv6,0.434
0.0691,https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,0.719,187436,0.704,25sgk305KZfyuqVBQIahim,0.0,1,0.166,-4.724,1,0.0476,133.002,4,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,audio_features,spotify:track:25sgk305KZfyuqVBQIahim,0.628
0.156,https://api.spotify.com/v1/audio-analysis/1ABvDz0JnQGO8M8NYjRNMp,0.749,157010,0.814,1ABvDz0JnQGO8M8NYjRNMp,0.0,5,0.0673,-3.769,0,0.0404,119.964,4,https://api.spotify.com/v1/tracks/1ABvDz0JnQGO8M8NYjRNMp,audio_features,spotify:track:1ABvDz0JnQGO8M8NYjRNMp,0.715
0.547,https://api.spotify.com/v1/audio-analysis/2XKFnwB6djxrJCjR3PdeRb,0.577,163973,0.578,2XKFnwB6djxrJCjR3PdeRb,0.59,0,0.264,-9.146,0,0.0906,84.965,4,https://api.spotify.com/v1/tracks/2XKFnwB6djxrJCjR3PdeRb,audio_features,spotify:track:2XKFnwB6djxrJCjR3PdeRb,0.367
0.145,https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,0.759,268434,0.73,7eBqSVxrzQZtK2mmgRG6lC,3.06e-06,0,0.11,-7.985,0,0.0516,115.007,4,https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC,audio_features,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,0.74
0.0519,https://api.spotify.com/v1/audio-analysis/7DHApOHsIFo7EyfieArYGE,0.652,177391,0.453,7DHApOHsIFo7EyfieArYGE,0.0,1,0.179,-6.119,1,0.0445,88.038,3,https://api.spotify.com/v1/tracks/7DHApOHsIFo7EyfieArYGE,audio_features,spotify:track:7DHApOHsIFo7EyfieArYGE,0.432
0.316,https://api.spotify.com/v1/audio-analysis/0mFrbJniEwJcqzq3FQD14s,0.875,173617,0.443,0mFrbJniEwJcqzq3FQD14s,0.0,11,0.118,-10.843,1,0.456,141.042,4,https://api.spotify.com/v1/tracks/0mFrbJniEwJcqzq3FQD14s,audio_features,spotify:track:0mFrbJniEwJcqzq3FQD14s,0.717
0.45,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.741,171030,0.52,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,audio_features,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.347
0.387,https://api.spotify.com/v1/audio-analysis/3Tc57t9l2O8FwQZtQOvPXK,0.938,179889,0.311,3Tc57t9l2O8FwQZtQOvPXK,0.000126,1,0.104,-11.206,0,0.376,100.014,4,https://api.spotify.com/v1/tracks/3Tc57t9l2O8FwQZtQOvPXK,audio_features,spotify:track:3Tc57t9l2O8FwQZtQOvPXK,0.557
0.74,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,0.652,169354,0.557,2qxmye6gAegTMjLKEBoR3d,0.0,1,0.124,-5.714,0,0.0318,150.073,4,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,audio_features,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.483
0.193,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.579,190947,0.904,1rqqCSm0Qe4I9rUvWncaom,0.0,5,0.064,-2.729,1,0.0618,82.014,4,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.681
0.316,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,0.741,168840,0.447,6IRdLKIyS4p7XNiP8r6rsx,0.121,8,0.187,-9.015,0,0.388,184.98,4,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,audio_features,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,0.551
0.449,https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d,0.672,180953,0.552,3XF5xLJHOQQRbWya6hBp7d,0.152,4,0.138,-10.512,1,0.174,150.469,4,https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d,audio_features,spotify:track:3XF5xLJHOQQRbWya6hBp7d,0.259
0.0174,https://api.spotify.com/v1/audio-analysis/09oZ9eXQ2fo6YDrPzJqAoP,0.729,177067,0.545,09oZ9eXQ2fo6YDrPzJqAoP,0.000274,0,0.369,-7.818,1,0.0316,103.012,4,https://api.spotify.com/v1/tracks/09oZ9eXQ2fo6YDrPzJqAoP,audio_features,spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,0.514
0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290,0.792,2dpaYNEQHiRxtZbfNsse99,0.0,5,0.167,-2.749,1,0.0452,100.015,4,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671
0.286,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,0.672,201287,0.735,4ofwffwvvnbSkrMSCKQDaC,0.0,5,0.242,-4.733,1,0.0457,115.741,4,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,audio_features,spotify:track:4ofwffwvvnbSkrMSCKQDaC,0.754
0.778,https://api.spotify.com/v1/audio-analysis/4QIo4oxwzzafcBWkKjDpXY,0.512,243725,0.128,4QIo4oxwzzafcBWkKjDpXY,0.00118,9,0.277,-17.827,1,0.313,109.102,4,https://api.spotify.com/v1/tracks/4QIo4oxwzzafcBWkKjDpXY,audio_features,spotify:track:4QIo4oxwzzafcBWkKjDpXY,0.0473
0.259,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,0.889,180522,0.496,2IRZnDFmlqMuOrYOLnZZyc,0.0,4,0.252,-6.365,0,0.0905,86.003,4,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,audio_features,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,0.544
0.0765,https://api.spotify.com/v1/audio-analysis/6zeeWid2sgw4lap2jV61PZ,0.596,229320,0.552,6zeeWid2sgw4lap2jV61PZ,0.334,0,0.104,-10.278,0,0.097,97.949,4,https://api.spotify.com/v1/tracks/6zeeWid2sgw4lap2jV61PZ,audio_features,spotify:track:6zeeWid2sgw4lap2jV61PZ,0.112
0.229,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,0.717,207320,0.653,3e9HZxeyfWwjeyPAMmWSSQ,0.0,1,0.101,-5.634,1,0.0658,106.966,4,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.412
0.201,https://api.spotify.com/v1/audio-analysis/1fp2uoWXPca3mIdxRHIgQm,0.911,192571,0.529,1fp2uoWXPca3mIdxRHIgQm,0.0,9,0.101,-7.996,0,0.328,105.067,4,https://api.spotify.com/v1/tracks/1fp2uoWXPca3mIdxRHIgQm,audio_features,spotify:track:1fp2uoWXPca3mIdxRHIgQm,0.76
0.496,https://api.spotify.com/v1/audio-analysis/59PUOc7B0WCNNx8Nr4qaA4,0.892,205720,0.621,59PUOc7B0WCNNx8Nr4qaA4,0.0,2,0.109,-7.67,1,0.0949,124.015,4,https://api.spotify.com/v1/tracks/59PUOc7B0WCNNx8Nr4qaA4,audio_features,spotify:track:59PUOc7B0WCNNx8Nr4qaA4,0.638
0.149,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,0.837,213594,0.364,2JvzF1RMd7lE3KmFlsyZD8,0.0,8,0.271,-11.713,1,0.276,123.984,4,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,audio_features,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,0.463
0.00791,https://api.spotify.com/v1/audio-analysis/7ql71hBakyMi0Lxiq3Mugs,0.51,226747,0.835,7ql71hBakyMi0Lxiq3Mugs,0.0,3,0.219,-4.673,1,0.0447,140.024,4,https://api.spotify.com/v1/tracks/7ql71hBakyMi0Lxiq3Mugs,audio_features,spotify:track:7ql71hBakyMi0Lxiq3Mugs,0.435
0.549,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,0.632,170770,0.686,7FGq80cy8juXBCD2nrqdWU,0.0,6,0.2,-7.665,0,0.243,89.949,4,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,audio_features,spotify:track:7FGq80cy8juXBCD2nrqdWU,0.329
0.269,https://api.spotify.com/v1/audio-analysis/11o2y87vqODipLK98a1v34,0.585,169303,0.782,11o2y87vqODipLK98a1v34,0.0,1,0.156,-4.101,0,0.0897,121.908,4,https://api.spotify.com/v1/tracks/11o2y87vqODipLK98a1v34,audio_features,spotify:track:11o2y87vqODipLK98a1v34,0.521
0.0642,https://api.spotify.com/v1/audio-analysis/0PG9fbaaHFHfre2gUVo7AN,0.747,200890,0.57,0PG9fbaaHFHfre2gUVo7AN,0.0,1,0.0832,-6.711,1,0.081,133.992,4,https://api.spotify.com/v1/tracks/0PG9fbaaHFHfre2gUVo7AN,audio_features,spotify:track:0PG9fbaaHFHfre2gUVo7AN,0.65
0.934,https://api.spotify.com/v1/audio-analysis/1NJcg626wLln4pGHpiV7mf,0.351,200186,0.296,1NJcg626wLln4pGHpiV7mf,0.0,4,0.095,-10.109,0,0.0333,115.284,4,https://api.spotify.com/v1/tracks/1NJcg626wLln4pGHpiV7mf,audio_features,spotify:track:1NJcg626wLln4pGHpiV7mf,0.12
0.504,https://api.spotify.com/v1/audio-analysis/1RJHieKAxYz9qbREvOR5eA,0.652,192026,0.727,1RJHieKAxYz9qbREvOR5eA,0.0,9,0.469,-5.976,1,0.0582,144.738,4,https://api.spotify.com/v1/tracks/1RJHieKAxYz9qbREvOR5eA,audio_features,spotify:track:1RJHieKAxYz9qbREvOR5eA,0.165
0.314,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,0.755,189052,0.858,4pUCKHjJ4Ijewc37rRrvHn,0.00318,2,0.301,-4.119,1,0.198,132.082,4,https://api.spotify.com/v1/tracks/4pUCKHjJ4Ijewc37rRrvHn,audio_features,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,0.57
0.49,https://api.spotify.com/v1/audio-analysis/4eQBL0cuF3ismYCzBff2Ii,0.733,184880,0.533,4eQBL0cuF3ismYCzBff2Ii,0.0,4,0.171,-6.971,1,0.0357,104.506,4,https://api.spotify.com/v1/tracks/4eQBL0cuF3ismYCzBff2Ii,audio_features,spotify:track:4eQBL0cuF3ismYCzBff2Ii,0.483
0.354,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,0.68,231267,0.563,7dt6x5M1jzdTEt8oCbisTK,0.0,10,0.136,-5.843,1,0.0454,145.028,4,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.374
0.0476,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,0.752,163216,0.764,7K7MUBCnzgBAvMVW2RTWNs,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,audio_features,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.582
0.708,https://api.spotify.com/v1/audio-analysis/7qEKqBCD2vE5vIBsrUitpD,0.86,156371,0.425,7qEKqBCD2vE5vIBsrUitpD,0.39,5,0.0909,-15.158,0,0.0573,120.016,4,https://api.spotify.com/v1/tracks/7qEKqBCD2vE5vIBsrUitpD,audio_features,spotify:track:7qEKqBCD2vE5vIBsrUitpD,0.564
0.00513,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,0.834,312820,0.73,2xLMifQCjDGFmkHkpNLD9h,0.0,8,0.124,-3.714,1,0.222,155.008,4,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.446
0.297,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,0.752,201661,0.488,5p7ujcrUXASCNwRaWNHR1C,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.533
0.0783,https://api.spotify.com/v1/audio-analysis/01IQ4aQgOf0Kkq3a273hmO,0.975,182741,0.535,01IQ4aQgOf0Kkq3a273hmO,0.0,1,0.107,-7.227,1,0.196,125.066,4,https://api.spotify.com/v1/tracks/01IQ4aQgOf0Kkq3a273hmO,audio_features,spotify:track:01IQ4aQgOf0Kkq3a273hmO,0.671
0.269,https://api.spotify.com/v1/audio-analysis/2qfEcCkEo5NscA9GL7ER72,0.673,211040,0.687,2qfEcCkEo5NscA9GL7ER72,0.0,6,0.181,-5.295,0,0.0623,96.964,4,https://api.spotify.com/v1/tracks/2qfEcCkEo5NscA9GL7ER72,audio_features,spotify:track:2qfEcCkEo5NscA9GL7ER72,0.524
0.0119,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,0.781,213309,0.768,5N5k9nd479b1xpDZ4usjrg,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,audio_features,spotify:track:5N5k9nd479b1xpDZ4usjrg,0.486
0.18,https://api.spotify.com/v1/audio-analysis/3oh6SCCeLuXhFpEyepla6G,0.906,129264,0.382,3oh6SCCeLuXhFpEyepla6G,0.0,10,0.113,-12.89,0,0.269,104.025,4,https://api.spotify.com/v1/tracks/3oh6SCCeLuXhFpEyepla6G,audio_features,spotify:track:3oh6SCCeLuXhFpEyepla6G,0.391
0.271,https://api.spotify.com/v1/audio-analysis/4u7EnebtmKWzUH433cf5Qv,0.414,354320,0.404,4u7EnebtmKWzUH433cf5Qv,0.0,0,0.3,-9.928,0,0.0499,71.105,4,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,audio_features,spotify:track:4u7EnebtmKWzUH433cf5Qv,0.224
0.606,https://api.spotify.com/v1/audio-analysis/5kfNriitmkNE8mUbZ7gbq8,0.551,210667,0.44,5kfNriitmkNE8mUbZ7gbq8,3.02e-05,10,0.11,-8.559,1,0.0985,167.923,4,https://api.spotify.com/v1/tracks/5kfNriitmkNE8mUbZ7gbq8,audio_features,spotify:track:5kfNriitmkNE8mUbZ7gbq8,0.341
0.955,https://api.spotify.com/v1/audio-analysis/6CcJMwBtXByIz4zQLzFkKc,0.423,291796,0.123,6CcJMwBtXByIz4zQLzFkKc,0.00518,0,0.11,-18.41,1,0.0391,137.045,4,https://api.spotify.com/v1/tracks/6CcJMwBtXByIz4zQLzFkKc,audio_features,spotify:track:6CcJMwBtXByIz4zQLzFkKc,0.0972
0.00108,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,0.33,222587,0.936,7oK9VyNzrYvRFo7nQEYkWN,0.0,1,0.0926,-3.66,1,0.0917,148.112,4,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,audio_features,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,0.234
0.258,https://api.spotify.com/v1/audio-analysis/1E6DEDWDKHoOW0fcFuDghV,0.697,165840,0.551,1E6DEDWDKHoOW0fcFuDghV,0.00551,11,0.124,-8.833,1,0.0815,89.0,4,https://api.spotify.com/v1/tracks/1E6DEDWDKHoOW0fcFuDghV,audio_features,spotify:track:1E6DEDWDKHoOW0fcFuDghV,0.219
0.0236,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,0.884,232959,0.559,5IaHrVsrferBYDm0bDyABy,0.0,0,0.101,-7.442,1,0.12,97.994,4,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,audio_features,spotify:track:5IaHrVsrferBYDm0bDyABy,0.342
0.14,https://api.spotify.com/v1/audio-analysis/2JVwsN6viHjR9t5pCPQ4Br,0.584,212447,0.726,2JVwsN6viHjR9t5pCPQ4Br,0.0,1,0.0984,-4.604,1,0.0371,106.979,4,https://api.spotify.com/v1/tracks/2JVwsN6viHjR9t5pCPQ4Br,audio_features,spotify:track:2JVwsN6viHjR9t5pCPQ4Br,0.398
